work_year,experience_level,employment_type,job_title,salary_in_usd,company_size,work_type,country,job_category
2025,Executive Level,Full Time,AI Engineer,270000,Medium,Onsite,United States,AI Engineer
2025,Executive Level,Full Time,AI Engineer,230000,Medium,Onsite,United States,AI Engineer
2025,Senior Level,Full Time,Data Engineer,183498,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,131584,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,105622,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Data Scientist,238650,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,144660,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Engineer,200700,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,175800,Medium,Remote,United States,Data Engineer
2025,Mid Level,Full Time,Data Scientist,171500,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Machine Learning Engineer,50000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Data Engineer,150491,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Analyst,118100,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Machine Learning Engineer,250000,Medium,Onsite,Canada,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,108800,Medium,Onsite,Canada,Machine Learning Engineer
2025,Entry Level,Full Time,Data Analyst,150200,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Scientist,163200,Medium,Onsite,Canada,Data Scientist
2025,Senior Level,Full Time,Data Scientist,108800,Medium,Onsite,Canada,Data Scientist
2025,Mid Level,Full Time,Data Engineer,103000,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,195000,Medium,Onsite,United States,Data Engineer
2025,Entry Level,Full Time,Data Analyst,105000,Medium,Onsite,Canada,Data Analyst
2025,Entry Level,Full Time,Data Analyst,100000,Medium,Onsite,Canada,Data Analyst
2025,Entry Level,Full Time,Business Intelligence Engineer,165600,Large,Onsite,United States,BI Analyst
2025,Entry Level,Full Time,Business Intelligence Engineer,74100,Large,Onsite,United States,BI Analyst
2025,Mid Level,Full Time,Data Scientist,168500,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,105500,Medium,Onsite,United States,Data Scientist
2025,Mid Level,Full Time,Analytics Engineer,178250,Medium,Onsite,United States,Analytics
2025,Mid Level,Full Time,Analytics Engineer,110500,Medium,Onsite,United States,Analytics
2025,Senior Level,Full Time,Machine Learning Scientist,300000,Medium,Remote,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,184900,Medium,Remote,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,153000,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,360000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,295000,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,148500,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,108000,Medium,Onsite,United States,Machine Learning Engineer
2025,Entry Level,Full Time,Data Analyst,171000,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,219000,Medium,Remote,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,296860,Medium,Remote,Canada,Data Analyst
2025,Entry Level,Full Time,Data Analyst,193680,Medium,Remote,Canada,Data Analyst
2025,Senior Level,Full Time,Analytics Engineer,135000,Medium,Onsite,United States,Analytics
2025,Senior Level,Full Time,Data Analyst,40000,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Engineer,123283,Medium,Onsite,United States,Data Engineer
2025,Entry Level,Full Time,Data Engineer,91123,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,155250,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Engineer,114750,Medium,Onsite,United States,Data Engineer
2025,Mid Level,Full Time,Data Scientist,121900,Medium,Remote,United States,Data Scientist
2025,Mid Level,Full Time,Data Scientist,90100,Medium,Remote,United States,Data Scientist
2025,Executive Level,Full Time,Data Analyst,120750,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Engineer,173160,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,115440,Medium,Onsite,United States,Data Engineer
2025,Senior Level,Full Time,BI Analyst,169059,Medium,Remote,Canada,BI Analyst
2025,Senior Level,Full Time,BI Analyst,143700,Medium,Remote,Canada,BI Analyst
2025,Entry Level,Full Time,Business Intelligence Analyst,123760,Medium,Onsite,United States,BI Analyst
2025,Entry Level,Full Time,Business Intelligence Analyst,85280,Medium,Onsite,United States,BI Analyst
2025,Mid Level,Full Time,Data Analyst,147400,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,60900,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Scientist,54000,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Machine Learning Engineer,223000,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,BI Analyst,175000,Medium,Onsite,United States,BI Analyst
2025,Senior Level,Full Time,BI Analyst,140000,Medium,Onsite,United States,BI Analyst
2025,Mid Level,Full Time,Data Scientist,96400,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,232300,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,159800,Medium,Remote,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,94500,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Engineer,280500,Medium,Remote,United States,Data Engineer
2025,Senior Level,Full Time,Data Engineer,229500,Medium,Remote,United States,Data Engineer
2025,Entry Level,Full Time,Data Analyst,153000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Analytics Engineer,107833,Medium,Onsite,Canada,Analytics
2025,Senior Level,Full Time,Analytics Engineer,87300,Medium,Onsite,Canada,Analytics
2025,Mid Level,Full Time,Business Intelligence Developer,113000,Medium,Onsite,United States,BI Analyst
2025,Mid Level,Full Time,Business Intelligence Developer,68000,Medium,Onsite,United States,BI Analyst
2025,Mid Level,Full Time,Business Intelligence Developer,115000,Medium,Remote,United States,BI Analyst
2025,Mid Level,Full Time,Machine Learning Engineer,157000,Medium,Remote,Canada,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,105000,Medium,Remote,Canada,Machine Learning Engineer
2025,Senior Level,Full Time,Data Scientist,235560,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Analytics Engineer,222480,Medium,Onsite,United States,Analytics
2025,Senior Level,Full Time,Analytics Engineer,92700,Medium,Onsite,United States,Analytics
2025,Mid Level,Full Time,Data Analyst,168000,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,125130,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,98140,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,112200,Medium,Onsite,Canada,Data Analyst
2025,Senior Level,Full Time,Data Analyst,82000,Medium,Onsite,Canada,Data Analyst
2025,Senior Level,Full Time,Data Analyst,144699,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,125822,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,76844,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,57107,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,218900,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,93600,Medium,Remote,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,50400,Medium,Remote,United States,Data Analyst
2025,Senior Level,Contract,Data Analyst,140000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,133400,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analytics Manager,135000,Medium,Onsite,United States,Analytics
2025,Mid Level,Full Time,Data Analytics Manager,80000,Medium,Onsite,United States,Analytics
2025,Executive Level,Full Time,Analytics Engineer,150000,Medium,Onsite,United States,Analytics
2025,Entry Level,Full Time,Data Analyst,61896,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,168700,Medium,Remote,United States,Data Analyst
2025,Mid Level,Full Time,Data Analyst,83300,Medium,Remote,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,67000,Medium,Onsite,United States,Data Analyst
2025,Executive Level,Full Time,Data Analyst,144600,Medium,Onsite,United States,Data Analyst
2025,Executive Level,Full Time,Data Analyst,96400,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analytics Specialist,150700,Medium,Onsite,United States,Analytics
2025,Senior Level,Full Time,Data Analytics Specialist,75300,Medium,Onsite,United States,Analytics
2025,Entry Level,Full Time,Data Analyst,32000,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analytics Developer,145537,Medium,Remote,United States,Analytics
2025,Senior Level,Full Time,Data Analytics Developer,119076,Medium,Remote,United States,Analytics
2025,Entry Level,Full Time,Data Analyst,80860,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,65164,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,267600,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,125900,Medium,Onsite,United States,Data Analyst
2025,Entry Level,Full Time,Data Analyst,91000,Medium,Onsite,Canada,Data Analyst
2025,Entry Level,Full Time,Data Analyst,54000,Medium,Onsite,Canada,Data Analyst
2025,Entry Level,Full Time,Data Analyst,153000,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,109700,Medium,Onsite,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,57798,Medium,Onsite,United States,Data Analyst
2025,Mid Level,Full Time,Data Analytics Manager,77880,Medium,Onsite,United States,Analytics
2025,Mid Level,Full Time,Data Analytics Manager,63323,Medium,Onsite,United States,Analytics
2025,Mid Level,Full Time,Data Analytics Consultant,85000,Medium,Onsite,United States,Analytics
2025,Mid Level,Full Time,Data Analytics Consultant,60000,Medium,Onsite,United States,Analytics
2025,Senior Level,Full Time,Data Analyst,96040,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Analyst,61360,Medium,Remote,United States,Data Analyst
2025,Senior Level,Full Time,Data Scientist,293800,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Data Scientist,278900,Medium,Onsite,United States,Data Scientist
2025,Senior Level,Full Time,Machine Learning Engineer,305700,Medium,Remote,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,173233,Medium,Onsite,Canada,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,148700,Medium,Onsite,Canada,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,158400,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,104800,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,363000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,222910,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,225400,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Scientist,135000,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,120900,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Specialist,167981,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Specialist,137439,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,243000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,245000,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,208500,Medium,Remote,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,315100,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Architect,300000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Architect,225000,Medium,Onsite,United States,Machine Learning Engineer
2025,Executive Level,Full Time,Director of Machine Learning,376150,Medium,Remote,United States,Machine Learning Engineer
2025,Executive Level,Full Time,Director of Machine Learning,342000,Medium,Remote,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Scientist,180000,Medium,Remote,Canada,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Scientist,117000,Medium,Remote,Canada,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,189000,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,174100,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,111000,Medium,Remote,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,333000,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,333000,Medium,Onsite,United States,Machine Learning Engineer
2025,Entry Level,Full Time,Machine Learning Engineer,147400,Medium,Onsite,United States,Machine Learning Engineer
2025,Entry Level,Full Time,Machine Learning Engineer,60900,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,224000,Medium,Remote,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,246344,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,153965,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,332600,Medium,Onsite,United States,Machine Learning Engineer
2025,Senior Level,Full Time,Machine Learning Engineer,221800,Medium,Onsite,United States,Machine Learning Engineer
2025,Mid Level,Full Time,Machine Learning Engineer,550000,Medium,Onsite,United States,Machine Learning Engineer
